,DienTich,DiaChi,City,District,MucGia,MatTien,DuongVao,PhapLy,Lat,Long,Ward
183,623.9,"Đường Tô Hiệu, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",33,326,,30.0,4.0,1,20.9550671,105.9880257,12031
184,1500.0,"Đường 715, Xã Thiện Nghiệp, Phan Thiết, Bình Thuận",60,593,,,,,10.9959299,108.2534437,22957
185,225.0,"Đường Lê Văn Một, Thị trấn Đất Đỏ, Đất Đỏ, Bà Rịa Vũng Tàu",77,753,,5.0,18.0,1,10.5045551617333,107.264353669251,26680
186,200.0,"Đường 21A, Xã Phú Mãn, Quốc Oai, Hà Nội",1,275,,8.0,6.0,,20.9427091,105.5210607,9940
187,785.0,"Đường Thạnh Mỹ Lợi, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,45000000000.0,8.0,5.0,1,10.778965,106.7613474,27112
188,65.0,"Xã Ninh Tân, Ninh Hòa, Khánh Hòa",56,572,165000000.0,,,,12.4430993592071,109.017471277731,22585
189,380.0,"Đường 87A, Xã Yên Bài, Ba Vì, Hà Nội",1,271,3600000000.0,10.0,22.0,1,21.0496688,105.4219622,9709
190,182.0,"Đường ĐCT08(Hòa Lạc), Xã Yên Bình, Thạch Thất, Hà Nội",1,276,1800000000.0,7.5,7.0,1,20.9880061797472,105.458362457149,4930
191,60.0,"Đường Bằng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",1,8,10000000000.0,5.0,,,20.9660343,105.8222866,337
192,120.5,"Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",1,8,12500000000.0,7.0,2.5,1,20.9876117871528,105.859160751386,322
193,10000.0,"Xã Kiểng Phước, Gò Công Đông, Tiền Giang",82,824,30000000000.0,,,1,,,28726
194,101.6,"Xã Phú Hòa Đông, Củ Chi, Hồ Chí Minh",79,783,1150000000.0,,,,,,27517
195,242.0,"Xã Phú Nghĩa, Chương Mỹ, Hà Nội",1,277,2500000000.0,,,1,20.9282152621833,105.660044209552,10033
196,4200.0,"Xã Hoài Đức, Lâm Hà, Lâm Đồng",68,676,5000000000.0,,,1,,,24913
197,60.2,"Đường 420, Xã Hạ Bằng, Thạch Thất, Hà Nội",1,276,1505000000.0,6.0,,1,21.0513661,105.5704087,10009
198,383.0,"Xã Minh Hưng, Chơn Thành, Bình Phước",70,697,850000000.0,6.0,32.0,1,11.499381243734511,106.64695555002493,25441
199,52.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",1,21,12000000000.0,,,1,21.053854,105.7818873,616
200,345.8,"Xã Thuận Mỹ, Châu Thành, Long An",80,808,2800000000.0,,,1,,,28225
201,500.0,"Đường Vĩnh Lộc, Thị trấn Thường Tín, Thường Tín, Hà Nội",1,279,4950000000.0,9.6,5.0,1,20.8643096,105.9043271,10183
202,154.0,"Đường Hà Thị Thân, Phường An Hải Tây, Sơn Trà, Đà Nẵng",48,493,10900000000.0,7.87,7.5,,16.0588563,108.2327361,20278
203,200.0,"Đường 47, Phường Đồng Tiến, Phổ Yên, Thái Nguyên.",19,172,5400000000.0,10.0,15.0,1,21.4147754,105.8936224,5878
204,245.1,"Đường Quốc lộ 14, Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,600000000.0,5.0,12.0,1,11.515182,106.8061478,25207
205,1000.0,"Đường Nguyễn Đình Chiểu, Phường Hàm Tiến, Phan Thiết, Bình Thuận",60,593,,,,,10.9525282,108.2137184,22918
206,20000.0,"Đường Lạc Long Quân, Xã Tiến Thành, Phan Thiết, Bình Thuận",60,593,300000000000.0,62.0,,1,10.8654229493611,108.050991849304,22966
207,224.0,"Xã Cẩm Thanh, Hội An, Quảng Nam",49,503,4500000000.0,8.9,3.0,,,,20431
208,150.6,"Xã Lộc Quảng, Huyện Bảo Lâm, Lâm Đồng",68,680,2500000000.0,,,1,11.6333647188669,107.779192312092,25075
209,197.2,"Đường Lý Nam Đế, Phường Sơn Phong, Hội An, Quảng Nam",49,503,11800000000.0,,29.0,,15.8830423,108.3321619,20410
210,7111.3,"Ấp 7, Đường Quốc lộ 1A, Xã Nhị Thành, Thủ Thừa, Long An",80,804,48800000000.0,,,1,10.586962,106.4359278,28057
211,80.0,"Đường Trần Phú, Thị trấn Thường Tín, Thường Tín, Hà Nội",1,279,5200000000.0,8.0,,,20.8675603,105.8606005,10183
212,94.0,"Lương Văn Đài, Phường Trần Hưng Đạo, Phủ Lý, Hà Nam",35,347,,6.0,20.0,1,20.5353481764627,105.91943040166,13300
213,77.0,"Xã Cẩm Phúc, Huyện Cẩm Giàng, Hải Dương",30,295,750000000.0,5.2,,1,20.9338514982341,106.201627469238,10933
214,1493.7,"Xã Vĩnh Lương, Nha Trang, Khánh Hòa",56,568,3734250000.0,28.29,3.0,,12.3429418721992,109.182130400988,22384
215,204.0,"Đường 21, Xã Phú Mãn, Quốc Oai, Hà Nội",1,275,3370000000.0,10.0,15.0,,20.9427091,105.5210607,9940
216,307.0,"Đường Lý Nam Đế, Phường 8, Đà Lạt, Lâm Đồng",68,672,14900000000.0,14.0,,1,11.9608915,108.4395994,24772
217,150.0,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Hồ Chí Minh.",79,778,15000000000.0,6.0,20.0,1,10.7430426,106.7255834,27478
218,58.0,"Xã An Thượng, Hoài Đức, Hà Nội",1,274,6000000000.0,,,1,20.9931526846901,105.697367669684,9880
219,144.0,"Đường Số 49, Phường Tân Quy, Quận 7, Hồ Chí Minh",79,778,21500000000.0,9.3,14.0,1,10.7415542,106.7158839,27481
220,90.0,"Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh.",79,778,7200000000.0,5.0,20.0,4,10.727891,106.7432861,27484
221,324.0,"Đường Phạm Hữu Lầu, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",79,786,20088000000.0,12.0,20.0,1,10.6985419733,106.723388430194,27646
222,245.0,"Đường Quốc lộ 14, Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,680000000.0,,,1,11.515182,106.8061478,25207
223,338.0,"Đường Châu Thới, Phường Bình An, Dĩ An, Bình Dương",74,724,5200000000.0,4.0,4.0,1,10.915009,106.8021105,25951
224,2200.0,"Đường Đồng Vỡ, Xã Phú Mãn, Quốc Oai, Hà Nội",1,275,7700000000.0,,4.0,1,20.9364411,105.523556,9940
225,163.0,"Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,699000000.0,32.0,16.0,1,11.5128365517406,106.782637165549,25207
226,320.0,"Đường 1A, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",79,785,6400000000.0,10.0,7.0,1,10.7759452,106.5840672,27604
227,80.0,"Xã Cổ Loa, Đông Anh, Hà Nội",1,17,4960000000.0,,,1,,,505
228,80.0,"Đường Tân Thới Nhì 10, Xã Tân Thới Nhì, Hóc Môn, Hồ Chí Minh",79,784,2320000000.0,6.0,8.0,1,10.8969962,106.5763237,27571
229,500.0,"Đường ĐT 757, Phường Hưng Chiến, Bình Long, Bình Phước",70,690,,20.0,10.0,1,11.6379094,106.5937658,25320
230,225.0,"Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",79,762,14500000000.0,7.9,,1,,,26812
231,52.0,"55/48, Đường Tây Lân, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",79,777,2750000000.0,4.0,8.0,1,10.7717026,106.5863012,27448
232,375.0,"Đường 716, Xã Hoà Thắng, Bắc Bình, Bình Thuận",60,596,1880000000.0,15.0,21.0,1,11.0419898,108.3905105,23053
233,132.0,"Đường 12, Xã Phước Long Thọ, Đất Đỏ, Bà Rịa Vũng Tàu",77,753,633000000.0,,,,10.5123582,107.3024338,26683
234,95.0,"Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,7.6,9.0,1,21.030399369684,105.732218188185,9862
235,120.0,"Đường Bình Châu, Thị trấn Đất Đỏ, Đất Đỏ, Bà Rịa Vũng Tàu",77,753,639000000.0,,20.0,1,10.57921,107.5386809,26680
236,83.0,"Đường Đại lộ Thăng Long, Xã Ngọc Liệp, Quốc Oai, Hà Nội",1,275,,4.0,,1,20.9976586,105.5949502,9907
237,1000.0,"Đường ĐT 741, Xã Thuận Lợi, Đồng Phú, Bình Phước",70,695,599000000.0,8.0,8.0,1,11.6174326,106.8928957,25366
238,401.0,"Đường 421B, Xã Đông Yên, Quốc Oai, Hà Nội",1,275,3609000000.0,,,1,20.932634,105.601078,9952
239,98.0,"Đường Nguyễn Văn Lượng, Phường 16, Gò Vấp, Hồ Chí Minh",79,764,6500000000.0,,,1,10.8386581,106.6693922,26878
240,50.0,"Đường 442B, Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,,9.0,1,21.0398925193479,105.723699492354,9862
241,35.0,"Đường Hải Bối, Xã Hải Bối, Đông Anh, Hà Nội",1,17,1980000000.0,4.0,3.5,1,21.1146354,105.801869,508
242,1405.0,"Đường Võ Thị Bàng, Xã Phú Mỹ Hưng, Củ Chi, Hồ Chí Minh",79,783,7900000000.0,15.0,,,10.9599836,106.4816378,27499
243,324.0,"Xã Phú Mãn, Quốc Oai, Hà Nội",1,275,5180000000.0,13.0,6.0,1,20.9527866025118,105.528810065523,9940
244,100.0,"Đường Bá Tùng 3, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",48,494,2220000000.0,5.0,5.5,1,15.9880788,108.2357544,20287
245,125.0,"Đường Số 30, Xã Tân Thông Hội, Củ Chi, Hồ Chí Minh",79,783,2600000000.0,,,,10.9626299610387,106.514963011917,27556
246,75.0,"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Bàu Bàng, Bình Dương",74,719,700000000.0,16.0,32.0,1,11.2454323,106.6243358,25822
247,4000.0,"Đường Chương Dương, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,,,,,16.0387737,108.2372265,20284
248,700.0,"Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",48,493,245000000000.0,,,,16.0574731,108.2465536,20275
249,1208.0,"Đường Quốc Lộ 13, Xã Minh Hưng, Chơn Thành, Bình Phước",70,697,355000000.0,21.0,12.0,1,11.4826423,106.6146081,25441
250,1185.2,"Đường 8, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",79,763,40200000000.0,16.5,8.0,,10.8203916,106.8232541,26854
251,400.0,"Đường ĐT 816, Xã Bình Đức, Bến Lức, Long An.",80,803,1090000000.0,,6.0,,10.6650905,106.4253902,28015
252,85.0,"Đường ĐCT08(Hòa Lạc), Xã Tiến Xuân, Thạch Thất, Hà Nội",1,276,,10.0,10.0,1,20.9743395438122,105.479924142794,4936
253,600.0,"Đường 21A, Xã Hòa Thạch, Quốc Oai, Hà Nội",1,275,7740000000.0,22.0,10.0,1,20.9443663,105.5529609,9949
254,1000.0,"Đường B`Lao Xê Rê, Xã Lộc Châu, Bảo Lộc, Lâm Đồng",68,673,1300000000.0,,,1,11.4643201762024,107.782507178069,24841
255,110.0,"Đường Tây Sơn, Phường Quảng Châu, Sầm Sơn, Thanh Hóa",38,382,2089999999.9999998,5.0,17.5,1,19.7624814172001,105.886671384048,16531
256,87.0,"Đường 21A, Xã Đông Yên, Quốc Oai, Hà Nội",1,275,1600000000.0,5.0,6.0,1,20.9335457,105.5884754,9952
257,65.0,"Đường Tỉnh lộ 420, Xã Bình Yên, Thạch Thất, Hà Nội",1,276,1300000000.0,5.0,,1,21.0374887,105.5466591,9982
258,200.0,"Xã Vạn Thạnh, Vạn Ninh, Khánh Hòa",56,571,2180000000.0,7.8,10.0,1,12.626100297443,109.386814965153,22519
259,382.0,"Xã Kiêu Kỵ, Gia Lâm, Hà Nội",1,18,,16.0,15.0,1,20.9762119572683,105.95369032855,580
260,118.0,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",1,18,14750000000.0,6.0,13.0,1,21.0098369736242,105.935949923854,565
261,61.5,"Thôn Lực Canh, Xã Xuân Canh, Đông Anh, Hà Nội",1,17,4200000000.0,4.2,3.0,1,21.0955881927794,105.850076325391,511
262,1700.0,"Đường ĐT382, Xã Đông Tảo, Khoái Châu, Hưng Yên",33,330,,,,1,20.8916905596844,105.955354983578,12208
263,142.0,"Đường Liên Xã, Xã Diên Toàn, Diên Khánh, Khánh Hòa",56,574,950000000.0,7.0,1.5,1,12.2410372115603,109.105149365112,22690
264,60.0,"Thị trấn Sóc Sơn, Huyện Sóc Sơn, Hà Nội",1,16,,5.5,4.5,1,21.2532033404885,105.849667711973,376
265,80.0,"Đường Hội Phụ, Xã Đông Hội, Đông Anh, Hà Nội",1,17,10400000000.0,5.0,25.0,1,21.0856379,105.8738018,523
266,67.2,"Đường ĐT 427B, Xã Bình Minh, Thanh Oai, Hà Nội",1,278,3900000000.0,5.0,11.0,1,20.8666004940307,105.89546766537,10135
267,279.71,"Thôn Tử Dương, Xã Cao Thành, Ứng Hòa, Hà Nội",1,281,4890000000.0,16.0,10.0,2,,,10372
268,49.8,"Xã Xuân Nộn, Huyện Đông Anh, Hà Nội",1,17,2000000000.0,4.2,4.0,1,21.1875911403259,105.869333603533,457
269,160.0,"Phường Quảng An, Tây Hồ, Hà Nội",1,3,125000000000.0,7.5,,1,21.0626365445051,105.829158660062,100
270,176.0,"Đường CN1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,21000000000.0,,,1,10.8182507,106.6149189,27016
271,120.0,"Đường Kiêu Kỵ, Xã Kiêu Kỵ, Gia Lâm, Hà Nội",1,18,3450000000.0,7.0,3.0,1,20.9832158,105.9604404,580
272,98.0,"Phường Cát Lái, Quận 2, Hồ Chí Minh",79,769,6800000000.0,,,1,10.7763383600783,106.781804706054,27109
273,136.3,"Đường 782, Xã Bàu Đồn, Gò Dầu, Tây Ninh",72,710,2400000000.0,,,1,11.1824275,106.320474,25666
274,398.0,"Xã Yên Bình, Thạch Thất, Hà Nội",1,276,3160000000.0,10.0,10.0,1,20.9880061797472,105.458362457149,4930
275,250.0,"Đường Tỉnh Lộ 14, Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,600000000.0,,6.0,,11.5214948,106.8365049,25207
276,62.33,"Đường Võ Thị Sáu, Phường Bình Hưng, Phan Thiết, Bình Thuận",60,593,3600000000.0,,,1,10.9246029134314,108.106163466023,22939
277,250.0,"Đường Quốc lộ 14, Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,600000000.0,5.0,6.0,1,11.515182,106.8061478,25207
278,168.0,"Phố Trực Cát, Phường Vĩnh Niệm, Lê Chân, Hải Phòng",31,305,9072000000.0,8.4,,1,20.8225922,106.6840547,11407
279,132.0,"Đường Hùng Vương, Xã Phú Lộc, Krông Năng, Đắk Lắk",66,650,726000000.0,6.0,8.0,,12.9974640037717,108.360805555828,24355
280,108.0,"Đường 818, Thị trấn Thủ Thừa, Thủ Thừa, Long An",80,804,,6.0,24.0,1,10.6105013114948,106.411311120099,28036
281,927.0,"Đường Thạnh Lộc 19, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",79,761,25000000000.0,6.0,17.0,,10.870904,106.6855322,26767
282,50.0,"Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",1,19,,4.0,6.0,1,20.9898009,105.7615252,634
283,60.0,"Đường Bưởi, Phường Vĩnh Phúc, Ba Đình, Hà Nội",1,1,19500000000.0,14.89,,1,21.0427837295314,105.809840724237,6
284,140.0,"Xã Hòa Sơn, Lương Sơn, Hòa Bình",17,152,,5.5,,1,20.9034354992606,105.549976753375,4945
285,300.0,"Phường Tân Bình, Đồng Xoài, Bình Phước",70,689,120000000.0,,,1,11.520259969130892,106.88686848723373,25201
286,1165.0,"Đường Tỉnh lộ 9, Thị trấn Tô Hạp, Khánh Sơn, Khánh Hòa",56,575,2150000000.0,12.0,18.0,4,11.9922374759359,108.936286447931,22714
287,653.1,"Xã Tân Thuận, Hàm Thuận Nam, Bình Thuận",60,598,6400000000.0,,,,,,23143
288,2870.0,"Đường Chi Lăng, Xã Tân Hải, La Gi, Bình Thuận",60,594,6700000000.0,,,,10.7469389938449,107.854321111753,23245
289,300.0,"Đường Chân Tiên, Xã An Ngãi, Long Điền, Bà Rịa Vũng Tàu",77,752,2580000000.0,,,1,10.47131,107.218058,26665
290,60.0,"Đường Bùi Quốc Khái, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",1,8,11500000000.0,5.0,11.0,1,20.967255,105.8450331,337
291,1300.0,"Đường 765, Xã Sông Ray, Cẩm Mỹ, Đồng Nai",75,739,650000000.0,63.0,5.0,1,10.7389714,107.3512468,26362
292,51.0,"Phường Phú Lãm, Hà Đông, Hà Nội",1,268,4500000000.0,,,,,,9568
293,200.0,"Đường Quốc lộ 14, Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,625000000.0,5.0,12.0,1,11.515182,106.8061478,25207
294,100.0,"Xã Giao Phong, Giao Thủy, Nam Định",36,365,,5.0,6.0,,,,14212
295,113.0,"Xã Phước Vân, Cần Đước, Long An",80,806,780000000.0,,,1,10.5860513806744,106.539044484006,28120
296,2832.0,"52, Đường Hà Duy Phiên, Xã Bình Mỹ, Củ Chi, Hồ Chí Minh",79,783,28320000000.0,,,,10.9295231,106.6468542,27550
297,393.0,"Đường Bà Rịa - Châu Pha, Xã Châu Pha, Phú Mỹ, Bà Rịa Vũng Tàu",77,754,2750000000.0,11.7,15.0,1,10.5867290038478,107.156859053712,26728
298,126.0,"Đường Bình Hữu 1, Xã Đức Hoà Thượng, Đức Hòa, Long An",80,802,1500000000.0,,6.0,,10.8380018,106.4464008,27967
299,1148.0,"Xã Đa Phước, Bình Chánh, Hồ Chí Minh",79,785,1262800000.0,,,1,10.6683673492794,106.657466223415,27631
300,80.0,"Đường Hoàng Phan Thái, Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",79,785,,5.0,,1,10.6693084,106.5601301,27637
301,58.0,"Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh",79,777,3770000000.0,4.0,12.0,1,10.7199701632859,106.610937831738,27460
302,102.0,"Đường Tây Thăng Long, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",1,21,,,,4,21.0723472076942,105.73441215943,607
303,138.0,"Đường Thạnh Xuân 46, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",79,761,6400000000.0,,,,10.8918069,106.6858418,26764
304,70.0,"Đường Phúc Đồng, Phường Phúc Đồng, Long Biên, Hà Nội",1,4,6350000000.0,4.0,10.0,1,21.0407327,105.896559,151
305,166.0,"Đường Quốc lộ 217, Xã Kỳ Tân, Bá Thước, Thanh Hóa",38,386,238000000.0,,,,20.275348375488463,105.10838532832231,14974
306,118.0,"Đường Quang Minh, Thị trấn Quang Minh, Mê Linh, Hà Nội",1,250,4838000000.0,5.2,10.0,1,21.2011379,105.7733711,8989
307,700.0,"Đường DH09, Xã Phú Cát, Quốc Oai, Hà Nội",1,275,8400000000.0,20.0,6.0,1,20.9624280644135,105.56701707856,9922
308,156.0,"Đường 21A, Xã Thạch Hòa, Thạch Thất, Hà Nội",1,276,,6.5,10.0,1,21.0107872,105.5064087,9988
309,120.0,"Xã Hồng Tiến, Phổ Yên, Thái Nguyên.",19,172,470000000.0,5.15,3.5,,,,5869
310,112.0,"Đường Vành Đai 3.5, Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,9.0,,1,21.033149,105.7321831,9862
311,15765.0,"Đường Tỉnh lộ 3, Xã Phước Đồng, Nha Trang, Khánh Hòa",56,568,28000000000.0,,,1,12.2064199,109.1485547,22405
312,6400.0,"Xã Hợp Tiến, Kim Bôi, Hòa Bình",17,153,3500000000.0,,,,20.6500920776156,105.436551909156,5038
313,120.0,"Xã Thạch Quảng, Thạch Thành, Thanh Hóa.",38,391,200000000.0,5.0,7.0,1,,,15199
314,104.0,"Xã Mỹ Hạnh Nam, Đức Hòa, Long An",80,802,1300000000.0,,,,,,27976
315,75.0,"Xã Bình Yên, Thạch Thất, Hà Nội",1,276,1750000000.0,5.0,10.0,1,21.0398874377085,105.539647536442,9982
316,125.0,"Đường 21, Xã Cao Dương, Lương Sơn, Hòa Bình",17,152,1000000000.0,5.0,55.0,1,20.7193455,105.6471178,5008
317,33.0,"Đường Nguyễn Khoái, Phường Trần Phú, Hoàng Mai, Hà Nội",1,8,1750000000.0,,,1,20.9717905,105.8853665,334
318,88.0,"Xã Trung Thành, Vụ Bản, Nam Định",36,359,1400000000.0,,,1,20.3843476023577,106.085473875134,13765
319,130.0,"Xã Phước Hội, Đất Đỏ, Bà Rịa Vũng Tàu",77,753,1050000000.0,5.0,,,10.466247744185,107.298583961958,26686
320,2800.0,"Đường Đại lộ Thăng Long, Xã Yên Trung, Thạch Thất, Hà Nội",1,276,21000000000.0,,6.0,1,20.9903302,105.5203708,4927
321,1100.0,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",79,761,35000000000.0,,17.0,1,10.8775405,106.677741,26764
322,60.0,"Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,5.0,9.0,1,21.030399369684,105.732218188185,9862
323,116.0,"đường Đền Gióng, Xã Hiền Ninh, Sóc Sơn, Hà Nội",1,16,1624000000.0,5.0,5.0,1,21.2479462050534,105.791123330727,412
324,201.2,"Đường Mai Anh Đào, Phường 8, Đà Lạt, Lâm Đồng",68,672,6700000000.0,10.6,4.0,1,11.9776796,108.4499624,24772
325,160.0,"Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,42000000000.0,7.0,15.0,1,20.9958929,105.8739969,283
326,400.0,"Đường Tỉnh lộ 8, Xã Tân Thạnh Tây, Củ Chi, Hồ Chí Minh",79,783,3850000000.0,,,,10.9849133,106.5590754,27541
327,80.0,"Đường Quốc lộ 1A, Phường 4, Tân An, Long An",80,794,950000000.0,,,1,10.5267767,106.3917327,27691
328,77.2,"Đường Số 2, Xã Phạm Văn Hai, Bình Chánh, Hồ Chí Minh",79,785,3700000000.0,,9.0,1,10.7468541,106.5406657,27598
329,83.0,"Đường 420, Xã Bình Yên, Thạch Thất, Hà Nội",1,276,1750000000.0,5.0,6.0,1,21.0407028,105.5481172,9982
330,141.5,"Phường Phú Lợi, Thủ Dầu Một, Bình Dương",74,718,2790000000.0,,,,,,25744
331,72.0,"Đường Mai Hiên, Xã Mai Lâm, Đông Anh, Hà Nội",1,17,12240000000.0,4.5,30.0,1,21.0856844,105.8884835,520
332,100.0,"Đường An Phú Đông 25, Phường An Phú Đông, Quận 12, Hồ Chí Minh",79,761,4090000000.0,5.0,16.0,1,10.863667,106.6995147,26779
333,189.0,"Thị trấn Xuân Mai, Chương Mỹ, Hà Nội",1,277,3496500000.0,,5.0,1,20.897494484107,105.574531433696,10018
334,4032.0,"Đường Long Phước, Phường Long Phước, Quận 9, Hồ Chí Minh",79,763,54500000000.0,40.0,8.0,,10.8075496,106.8591387,26857
335,208.2,"Đường Nguyễn Hữu Trí, Xã Tân Bửu, Bến Lức, Long An",80,803,1450000000.0,,4.0,1,10.6738831,106.5254488,28009
336,1000.0,"Xã Lộc An, Bảo Lâm, Lâm Đồng",68,680,370000000.0,,,1,11.5499005976925,107.901541175952,25084
337,240.0,"Đường Ông Ích Đường, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",48,495,16300000000.0,8.0,,,16.0172018,108.2045625,20260
338,160.0,"Xã Hiền Ninh, Sóc Sơn, Hà Nội",1,16,2560000000.0,6.0,10.0,1,,,412
339,2300.0,"Xã Long Hưng, Phú Riềng, Bình Phước",70,698,2500000000.0,20.0,6.0,1,,,25246
340,1684.0,"Xã Tản Lĩnh, Ba Vì, Hà Nội",1,271,5200000000.0,,,1,21.1104858509931,105.392619957875,9694
341,200.0,"Thị trấn Bình Mỹ, Bình Lục, Hà Nam",35,352,,6.2,8.0,1,20.488846876943,106.01035116745,13501
342,45.0,"Xã An Khánh, Hoài Đức, Hà Nội",1,274,,3.41,14.0,1,20.9984633137811,105.721863500988,9877
343,1000.0,"Đường Quốc Lộ 26, Xã Ninh Tây, Ninh Hòa, Khánh Hòa",56,572,2800000000.0,56.0,,1,12.5407923,108.9651404,22534
344,167.0,"63, Đường Nguyễn Đình Chiểu, Phường 7, Tuy Hòa, Phú Yên",54,555,,,,1,13.1004271,109.3143669,22036
345,120.0,"Đường Số 23, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",79,762,12000000000.0,8.0,8.0,1,10.8288372,106.7261815,26812
346,80.0,"Đường Trần Văn Giảng, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",48,494,2850000000.0,,,1,15.9847853,108.26974,20290
347,26000.0,"Xã Lộc Thành, Bảo Lâm, Lâm Đồng",68,680,14000000000.0,,,,11.4502871104653,107.814944875196,25090
