,DienTich,DiaChi,City,District,MucGia,SoPhongNgu,SoToilet,NoiThat,Lat,Long,HuongNha,HuongBanCong,PhapLy,Ward
137,133.0,"Dự án Dolphin Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,5900000000.0,3.0,2.0,,21.030044555664062,105.77662658691406,3,4,1,626
138,111.0,"Dự án Ecolife Capitol, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",1,19,5500000000.0,3.0,2.0,2,20.9945335388184,105.789390563965,7,6,1,637
139,52.0,"Dự án The Light Phú Yên, Đường Trần Hưng Đạo, Phường 4, Tuy Hòa, Phú Yên",54,555,1200000000.0,,1.0,,13.0877094268799,109.31063079834,,8,4,22030
140,167.0,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",1,4,7798900000.0,4.0,4.0,2,21.052268981933594,105.88481140136719,,6,4,118
141,49.0,"Dự án Happy One Central, Đường 30/4, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",74,718,1700000000.0,1.0,1.0,3,10.975359916687,106.671951293945,,,4,25750
142,64.5,"Dự án The Tonkin - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,3900000000.0,2.0,2.0,1,21.0052261352539,105.738914489746,,,4,628
143,89.3,"Dự án A10-A14 Nam Trung Yên, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,6070000000.0,3.0,2.0,2,21.01905632019043,105.78797912597656,6,7,1,172
144,100.0,"Dự án Sky Garden 3, Đường Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,5950000000.0,3.0,2.0,2,10.7335033416748,106.70581817627,,,1,27490
145,142.0,"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",1,5,11800000000.0,3.0,2.0,2,21.0404415130615,105.780715942383,3,4,1,163
146,50.0,"The Tresor, số 39, Đường Bến Vân Đồn, Phường 12, Quận 4, Hồ Chí Minh",79,773,2950000000.0,1.0,1.0,2,10.7666463851929,106.703475952148,7,5,4,27256
147,86.0,"Dự án Midtown Phú Mỹ Hưng,  Quận 7, Hồ Chí Minh",79,778,8199999999.999999,2.0,2.0,3,10.724321,106.728226,7,6,4,
148,55.0,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội",1,20,2940000000.0,2.0,1.0,2,20.9842433929443,105.808448791504,6,7,1,643
149,26.0,"Dự án Evergreen Bắc Giang, Thị trấn Nếnh, Việt Yên, Bắc Giang.",24,222,352000000.0,1.0,1.0,3,21.2404270172119,106.108108520508,,6,1,7795
150,170.0,"Dự án The Galleria Residence, Đường Đại Lộ Vòng Cung, Phường An Khánh, Quận 2, Hồ Chí Minh",79,769,37200000000.0,4.0,3.0,2,10.77908706665039,106.71559143066406,,,,27106
151,70.0,"Dự án Home City - Trung Kính Complex, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,4250000000.0,2.0,2.0,2,21.0160980224609,105.792488098145,6,7,1,172
152,50.0,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh",79,760,6000000000.0,1.0,1.0,2,10.784106254577637,106.70365142822266,5,8,4,26740
153,62.5,"Dự án The Pavilion - Vinhomes Ocean Park, Huyện Gia Lâm, Hà Nội",1,18,2980000000.0,2.0,2.0,3,21.008266,105.952774,6,6,4,
154,88.0,"Dự án Tropic Garden, Đường 66, Phường Thảo Điền, Quận 2, Hồ Chí Minh",79,769,5000000000.0,2.0,2.0,2,10.8139724731445,106.727844238281,,,1,27088
155,75.0,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,3100000000.0,3.0,2.0,0,21.00241470336914,105.964111328125,8,5,1,571
156,30.0,"Phố Khâm Thiên, Phường Văn Chương, Đống Đa, Hà Nội",1,6,1950000000.0,1.0,1.0,2,21.0209095,105.8355457,,,1,193
157,127.0,"Dự án Chelsea Park, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,6880000000.0,3.0,2.0,2,21.01901626586914,105.79320526123047,6,7,1,172
158,120.0,"Dự án The Metropole, Phường An Khánh, Quận 2, Hồ Chí Minh",79,769,19300000000.0,3.0,2.0,,10.773295402526855,106.71609497070312,,,,27106
159,78.0,"Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",1,19,4000000000.0,2.0,2.0,1,20.9843406677246,105.776809692383,6,7,1,634
160,160.0,"Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",1,21,6500000000.0,4.0,3.0,2,21.0442333221436,105.767318725586,5,8,1,619
161,70.0,"Dự án Happy One Central, Đường 30/4, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",74,718,2600000000.0,2.0,2.0,2,10.975359916687012,106.67195129394531,,,4,25750
162,76.4,"Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",1,5,5500000000.0,2.0,2.0,2,21.0371532440186,105.786338806152,1,2,1,167
163,77.0,"Dự án Carillon 7, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",79,767,3450000000.0,2.0,2.0,,10.76114273071289,106.63013458251953,,,1,27040
164,63.0,"Dự án Green Town Bình Tân, Số 99 Đường Số 1, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",79,777,1960000000.0,2.0,2.0,3,10.8077926635742,106.59342956543,,,1,27442
165,108.0,"Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",1,5,7530000000.0,3.0,2.0,3,21.037153244018555,105.78633880615234,1,3,1,167
166,76.2,"Dự án Cầu Giấy Center Point, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",1,5,5250000000.0,2.0,2.0,2,21.0322113037109,105.799697875977,5,8,1,169
167,50.0,"Dự án Sài Gòn Mia, Đường Số 9A, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",79,785,2800000000.0,1.0,1.0,2,10.7337465286255,106.68962097168,,,4,27619
168,48.0,"Dự án Lumiere Riverside, Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,5600000000.0,1.0,1.0,3,10.8042144775391,106.749519348145,7,6,4,27091
169,71.0,"Dự án The Opera Residence, Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh.",79,769,15000000000.0,2.0,2.0,,10.7724266052246,106.713417053223,,,,27118
170,43.0,"Dự án Vinhomes Ocean Park Gia Lâm, Huyện Gia Lâm, Hà Nội",1,18,1930000000.0,,,,21.002415,105.96411,,,,
171,82.0,"Dự án Victoria Village, Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,4700000000.0,3.0,2.0,,10.776856422424316,106.75929260253906,6,7,,27112
172,70.0,"Dự án The Opera Residence, Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",79,769,15000000000.0,2.0,2.0,,10.7724266052246,106.713417053223,,,,27118
173,140.0,"Dự án Imperia Garden, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",1,9,,4.0,2.0,,20.997276306152344,105.80298614501953,7,6,,355
174,96.0,"Dự án Sài Gòn Mia, Đường Số 9A, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",79,785,4300000000.0,2.0,2.0,3,10.733746528625488,106.68962097167969,,,4,27619
175,74.0,"Dự án Central Field Trung Kính, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,4700000000.0,2.0,2.0,2,21.0209789276123,105.791061401367,7,6,1,172
176,77.0,"Dự án The Opera Residence, Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",79,769,18800000000.0,2.0,2.0,,10.77242660522461,106.71341705322266,,,,27118
177,120.0,"Dự án The Park Home, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1,5,7900000000.0,3.0,2.0,2,21.0295677185059,105.791877746582,6,8,1,166
178,88.0,"Dự án Viva Riverside, Đường Võ Văn Kiệt, Phường 3, Quận 6, Hồ Chí Minh",79,775,3400000000.0,3.0,2.0,2,10.742552757263184,106.64744567871094,7,6,1,27379
179,134.0,"Dự án The Park Home, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1,5,10300000000.0,4.0,3.0,2,21.0295677185059,105.791877746582,8,5,1,166
180,60.3,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,4000000000.0,2.0,2.0,2,21.0062065124512,105.737075805664,,,,628
181,70.9,"Dự án Việt Hưng, Phường Đức Giang, Long Biên, Hà Nội",1,4,2500000000.0,2.0,1.0,3,21.06269073486328,105.90833282470703,6,7,1,124
182,28.4,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,1500000000.0,1.0,1.0,2,20.9992771148682,105.73811340332,8,5,1,628
183,152.0,"Dự án PentStudio, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",1,3,13000000000.0,2.0,4.0,,21.0640926361084,105.80973815918,,,1,91
184,65.0,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",1,8,2290000000.0,2.0,2.0,2,20.9732913970947,105.820007324219,,,1,316
185,95.1,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội.",1,20,4730000000.0,3.0,2.0,1,20.9842433929443,105.808448791504,8,5,1,643
186,99.6,"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",1,5,7170000000.0,3.0,2.0,2,21.0404415130615,105.780715942383,6,7,1,163
187,180.0,"Dự án The Opera Residence, Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",79,769,55000000000.0,4.0,3.0,3,10.7724266052246,106.713417053223,,,,27118
188,169.0,"Dự án Sunshine Green Iconic, Phường Phúc Đồng, Long Biên, Hà Nội",1,4,11500000000.0,3.0,4.0,1,21.040733337402344,105.89656066894531,,,4,151
189,127.0,"Dự án Cầu Giấy Center Point, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",1,5,7130000000.0,3.0,2.0,2,21.032211303710938,105.79969787597656,7,6,1,169
190,86.0,"Dự án La Casa, Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh",79,778,3200000000.0,2.0,2.0,,10.714390754699707,106.74217987060547,,,,27484
191,56.0,"Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",79,785,2500000000.0,2.0,1.0,3,10.7248125076294,106.664390563965,4,3,1,27619
192,82.5,"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",1,5,5800000000.0,2.0,2.0,1,21.0404415130615,105.780715942383,5,8,1,163
193,105.0,"Dự án Valeo Đầm Sen, Đường Trịnh Đình Trọng, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",79,767,4250000000.0,3.0,2.0,2,10.7761058807373,106.638412475586,5,8,,27034
194,62.0,"Dự án Lumi Hanoi, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,,2.0,2.0,3,21.011585235595703,105.73583984375,,,4,628
195,103.0,"Dự án Hà Nội Paragon, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",1,5,5700000000.0,3.0,2.0,2,21.031177520752,105.789398193359,5,8,4,167
196,300.0,"Dự án The Opera Residence, Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",79,769,64000000000.0,5.0,4.0,,10.7724266052246,106.713417053223,,,,27118
197,52.39,"Dự án Cầu Giấy Center Point, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",1,5,3540000000.0,2.0,1.0,2,21.032211303710938,105.79969787597656,5,7,1,169
198,54.5,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,2150000000.0,2.0,1.0,2,21.0024147033691,105.964111328125,,4,1,571
199,67.0,"Dự án Safira Khang Điền, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",79,763,3150000000.0,2.0,2.0,3,10.800097465515137,106.79257202148438,8,5,1,26866
200,72.0,"Dự án Carillon 2, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",79,767,2700000000.0,2.0,2.0,2,10.7756853103638,106.63444519043,,,1,27034
201,56.0,"Dự án Sky Garden 3, Đường Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,3350000000.0,2.0,1.0,2,10.7335033416748,106.70581817627,3,4,1,27490
202,72.0,"Dự án Essensia Sky, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",79,786,,2.0,2.0,3,10.704007148742676,106.71265411376953,,,4,27646
203,48.4,"Dự án The Beverly Solari  - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,1980000000.0,1.0,1.0,3,10.839659690856934,106.85103607177734,8,5,4,26833
204,257.0,"Dự án Sky Garden I, Đường Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,10700000000.0,4.0,4.0,,10.730993270874023,106.70673370361328,,,1,27490
205,80.0,"Dự án The Beverly - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,4700000000.0,2.0,2.0,2,10.838515281677246,106.83345031738281,,,4,26833
206,86.0,"Dự án Him Lam Chợ Lớn, Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",79,775,3350000000.0,2.0,2.0,2,10.74748420715332,106.63285827636719,,,1,27364
207,137.0,"Dự án The Crest Residence, Đường Đại Lộ Vòng Cung, Phường An Khánh, Quận 2, Hồ Chí Minh",79,769,25000000000.0,3.0,2.0,,10.7790193557739,106.715606689453,,,,27106
208,80.0,"Dự án The Beverly - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,4050000000.0,2.0,2.0,2,10.838515281677246,106.83345031738281,,,4,26833
209,82.0,"Dự án The Wisteria, Đường 32, Xã Di Trạch, Hoài Đức, Hà Nội",1,274,,2.0,2.0,3,21.075103759765625,105.69818878173828,7,6,4,9844
210,78.0,"Dự án Samsora Premier, Đường Chu Văn An, Phường Yết Kiêu, Hà Đông, Hà Nội",1,268,3100000000.0,2.0,2.0,2,20.973217010498047,105.77885437011719,7,6,1,9547
211,56.0,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",1,8,2000000000.0,2.0,,,20.973291397094727,105.82000732421875,,,,316
212,48.0,"Dự án Hoàng Huy Commerce, Đường Võ Nguyên Giáp, Phường  Kênh Dương, Lê Chân, Hải Phòng",31,305,1700000000.0,1.0,1.0,0,20.830245971679688,106.68428802490234,2,1,1,11405
213,104.0,"Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",1,21,,3.0,2.0,2,21.044233322143555,105.76731872558594,6,7,1,619
214,35.0,"D-Aqua, 301, Đường Bến Bình Đông, Phường 14, Quận 8, Hồ Chí Minh",79,776,59500000000.0,1.0,1.0,,10.739294,106.644394,3,4,4,27421
215,50.0,"Dự án Safira Khang Điền, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",79,763,2590000000.0,2.0,1.0,2,10.8000974655151,106.792572021484,4,3,1,26866
216,80.0,"Dự án The Beverly - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,3930000000.0,2.0,2.0,,10.838515281677246,106.83345031738281,6,7,4,26833
217,58.0,"Dự án Chung cư Sky Oasis, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,,2.0,2.0,3,20.968969345092773,105.92005157470703,6,7,1,12022
218,80.0,"Dự án Sunshine Green Iconic, Phường Phúc Đồng, Long Biên, Hà Nội",1,4,5000000000.0,2.0,2.0,3,21.040733337402344,105.89656066894531,,,4,151
219,140.0,"Dự án C14 - Bộ Công An, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",1,19,5500000000.0,3.0,3.0,1,20.990812301635742,105.7839126586914,7,6,1,637
220,352.0,"Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,12000000000.0,6.0,3.0,2,20.954893112182617,105.93976593017578,6,7,1,12022
221,80.0,"Dự án Hoàng Thành Pearl, Đường Nguyễn Văn Giáp, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",1,19,,2.0,,1,21.040159225463867,105.76131439208984,,,,592
222,60.0,"Dự án Ecolife Riverside, Đường Điện Biên Phủ, Phường Nhơn Bình, Quy Nhơn, Bình Định",52,540,1000000000.0,2.0,2.0,2,13.7889699935913,109.203422546387,,,1,21550
223,67.3,"Dự án Safira Khang Điền, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",79,763,3150000000.0,2.0,2.0,2,10.8000974655151,106.792572021484,4,3,1,26866
224,75.0,"Dự án Kim Văn Kim Lũ, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội",1,8,3550000000.0,2.0,2.0,3,20.973291397094727,105.82000732421875,5,8,1,316
225,72.0,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,3200000000.0,2.0,2.0,2,20.9865188598633,105.786399841309,,,1,9541
226,75.0,"Dự án Mường Thanh Viễn Triều, Đường Phạm Văn Đồng, Phường Vĩnh Phước, Nha Trang, Khánh Hòa",56,568,2250000000.0,3.0,2.0,2,12.274140357971191,109.20196533203125,1,1,4,22333
227,74.0,"Dự án Việt Hưng, Phường Đức Giang, Long Biên, Hà Nội",1,4,2000000000.0,2.0,1.0,3,21.06269073486328,105.90833282470703,7,6,1,124
228,85.0,"Dự án TTTM TSQ, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,3100000000.0,2.0,1.0,2,20.9783306121826,105.783340454102,8,5,1,9541
229,128.0,"Dự án Chelsea Park, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,6880000000.0,3.0,2.0,,21.0190162658691,105.79320526123,7,6,1,172
230,58.0,"Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",79,785,2550000000.0,2.0,1.0,2,10.7248125076294,106.664390563965,,,4,27619
231,144.0,"Dự án The Panorama, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,10000000000.0,3.0,2.0,,10.721817970275879,106.71401977539062,,,,27490
232,128.0,"Dự án La Casa, Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh",79,778,3900000000.0,3.0,2.0,1,10.714390754699707,106.74217987060547,,,,27484
233,98.0,"Newton Residence, 38, Đường Trương Quốc Dung, Phường 8, Phú Nhuận, Hồ Chí Minh",79,768,6500000000.0,3.0,2.0,,10.79820728302002,106.67247009277344,,,,27064
234,185.0,"Dự án Happy One Premier Thạnh Lộc, Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",79,761,8500000000.0,3.0,3.0,2,10.8542337417603,106.678451538086,,,1,26767
235,91.2,"Dự án Safira Khang Điền, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",79,763,3900000000.0,3.0,2.0,3,10.8000974655151,106.792572021484,4,2,1,26866
236,95.0,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội",1,20,4600000000.0,3.0,2.0,2,20.984243392944336,105.8084487915039,8,5,1,643
237,68.9,"Safira Khang Điền, 454, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",79,763,3180000000.0,2.0,2.0,3,10.800097465515137,106.79257202148438,8,5,1,26866
238,100.0,"Dự án Happy Valley, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,6400000000.0,3.0,2.0,2,10.730138778686523,106.71326446533203,,,1,27490
239,190.0,"Dự án TTTM TSQ, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,7200000000.0,4.0,3.0,2,20.978330612182617,105.78334045410156,7,6,1,9541
240,51.0,"Dự án Ehome Southgate, Đường ĐT 830, Xã An Thạnh, Bến Lức, Long An",80,803,,2.0,1.0,,10.66413402557373,106.46048736572266,,,,28012
241,70.0,"Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,4500000000.0,2.0,2.0,2,21.0209789276123,105.791061401367,7,6,1,172
242,393.0,"Discovery Complex, 302, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1,5,,4.0,4.0,3,21.035051,105.794975,,,4,166
243,109.0,"Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội",1,3,9000000000.0,3.0,2.0,2,21.059675216674805,105.8040771484375,,,1,103
244,99.7,"Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",1,19,5300000000.0,3.0,2.0,1,20.9843406677246,105.776809692383,7,6,1,634
245,100.0,"Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",1,19,5800000000.0,3.0,3.0,2,20.98434066772461,105.77680969238281,2,6,1,634
246,150.0,"Dự án Hà Nội Paragon, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",1,5,6900000000.0,3.0,2.0,3,21.031177520751953,105.78939819335938,5,6,4,167
247,60.0,"Dự án Lê Thành, Đường An Dương Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh",79,777,1500000000.0,2.0,1.0,3,10.7182025909424,106.618041992188,,,1,27460
248,68.0,"Dự án The Monarchy, Đường An Trung 2, Phường An Hải Tây, Sơn Trà, Đà Nẵng",48,493,2700000000.0,2.0,2.0,1,16.0561447143555,108.233322143555,,,,20278
249,39.0,"Dự án Thủ Thiêm Green House, Đường Võ Chí Công, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,1000000000.0,1.0,1.0,3,10.7565021514893,106.762496948242,7,6,2,27112
250,60.0,"Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",79,785,3050000000.0,2.0,1.0,3,10.7248125076294,106.664390563965,3,4,,27619
251,58.5,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,2650000000.0,2.0,1.0,3,21.0062160491943,105.736473083496,,,1,628
252,78.0,"Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",79,785,3400000000.0,2.0,2.0,,10.7248125076294,106.664390563965,,8,4,27619
253,75.0,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội",1,20,3600000000.0,2.0,2.0,2,20.9842433929443,105.808448791504,6,7,1,643
254,75.0,"Dự án Đồng Diều, Đường Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh",79,776,2250000000.0,2.0,1.0,3,10.739930152893066,106.67802429199219,,,1,27409
255,67.0,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội.",1,20,3340000000.0,2.0,2.0,1,20.9842433929443,105.808448791504,6,7,1,643
